"CCG_CODE","Appointment_Date","APPT_STATUS","HCP_TYPE","APPT_MODE","TIME_BETWEEN_BOOK_AND_APPT","COUNT_OF_APPOINTMENTS","Weekday","patients","all_patients","ratio_patients"
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","15  to 21 Days",8,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","8  to 14 Days",1,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",2,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",843,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",112,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",567,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",113,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",982,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",24,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",194,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",4,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Telephone","Same Day",499,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Telephone","More than 28 Days",1,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",35,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",4,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",182,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",6,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",13,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Home Visit","Same Day",17,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Home Visit","8  to 14 Days",1,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Home Visit","2 to 7 Days",2,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","Unknown / Data Issue",1,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",3078,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",41,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",557,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",91,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",1064,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",278,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",19,"Monday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",108,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",4,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",20,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",45,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",2,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",15,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",45,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","1 Day",10,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",40,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","22  to 28 Days",1,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",12,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","15  to 21 Days",1,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",13,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","8  to 14 Days",1,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","1 Day",3,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",643,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",153,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",550,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",181,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","1 Day",10,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",2,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",748,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",217,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",330,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Telephone","Same Day",410,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",18,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",24,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",3,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",62,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",3,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Telephone","1 Day",118,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Home Visit","Same Day",31,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Home Visit","2 to 7 Days",2,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Home Visit","1 Day",4,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",2250,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",60,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",545,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",141,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",796,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",262,"Tuesday",460095,514580,0.894117532745151
"05A","03/07/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",438,"Tuesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",88,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",13,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",32,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Home Visit","22  to 28 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",11,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Home Visit","15  to 21 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",45,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","1 Day",3,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",2,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","22  to 28 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",7,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","15  to 21 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","1 Day",9,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",13,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","8  to 14 Days",3,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Home Visit","1 Day",4,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",564,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",129,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",499,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",143,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",794,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",218,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",33,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",224,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","Same Day",415,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","More than 28 Days",2,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",17,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",6,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",95,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",4,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Telephone","1 Day",82,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",5,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",3,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Home Visit","Same Day",13,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Home Visit","15  to 21 Days",1,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Home Visit","1 Day",5,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",2130,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",74,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",520,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",112,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",874,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",212,"Wednesday",460095,514580,0.894117532745151
"05A","04/07/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",303,"Wednesday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",85,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Telephone","More than 28 Days",2,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Telephone","22  to 28 Days",1,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",3,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",16,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",3,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",4,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",11,"Thursday",460095,514580,0.894117532745151
"05A","05/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",41,"Thursday",460095,514580,0.894117532745151
